,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
22,파츄리,미네네 : 안되!! 레이스케거야!!,1,4,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
23,좋아요 쥬시쿨,민유라ㅋㅋㅋㅋ 머리롴ㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨 봐도봐도 너무 웃겨ㅋㅋㅋ,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
24,푸딩,강주승민유라안버렸네,5,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
25,초월,아 진짜 이엘리아 귀여워서 미치겠다ㅜ,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
26,애플망고,매력터지는 이엘리야도 보고싶고 귀염둥이 동식이도 보고프다,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
27,명성,진짜 귀여워요ㅠ,9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
28,효,아 귀여워 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몇 번째 보는지 모르겠음 이엘리야 악역만 많이 했던거 같은데 매력 터져 ㅠㅠㅠ,12,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
29,think inno,민유라 왜 저렇게 만든거야 겁나 기괴하네,6,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
30,별난bella,귀여웤ㅋㅋ 너무 귀여웤ㅋㅋㅋ 유라 아리랑 동식이 만큼이나 귀여웤ㅋㅋㅋ 아리도 너무 귀엽다ㅋㅋ 할아버지 앞치마에 숨는거뭐얔ㅋ,17,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
31,봄햇살,와ᆢ이 동영상 조회수 어쩔ᆢ이엘리야 인기 하늘을 찌르는군요,20,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
32,언제나 에리,이거 메이킹좀 올려주세요... 이엘이야 보고싶어요~,18,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
33,노가미 료타로,이 장면의 메이킹 없나요? 한번 보고싶은데,18,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
34,tjsa****,동식이 너무 귀여브^^,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
35,도연킴,"허.. 이엘리야님께서 너무 동안이셔서 누가보면 초등학생 남동생과, 중학생3학년~고등학교1학년 되는 누나인 줄 알겠네.우리 언니는 .... 에휴.. 욕나와요..",11,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
36,도연킴,머리로 싸다구 친 이유가 있었어. ......지금 주먹밥 만들고 있어서 손이 없잖아! 발로 치면 다리 아프고 혹여나 넘어지면 들고 있던 주먹밥 떨어지니까ㅋ(단순),10,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
37,도연킴,안돼! 동식이꺼야!!!동식역 한결: 이엘리야 배우님 너무 귀여우시다!ㅎ / 드라마 속 동식:어머머! 할아버지...ㅋ 아이 참말로 아프신 모양이것네.,8,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
38,Sagetoday,황후의 품격은 시트콤이다괜히 진지하게 봤네,14,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
39,샴페인,와 조회수봨ㅋㅋㅋ,9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
40,은비,왜 나는 누나랑 늦둥이 남동생같지•••••,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
41,깡총다빈,민유라 머리로 변백호 치는 장면 <황후의품격> 베스트 장면 !! ㅋㅋ,22,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
42,참새짹,자꾸 보게 된다,16,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
43,ah42****,민유라 갑자기 바보됨??,7,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
44,연연,이거 조회수가 유독 높은건 본 사람이 계속 돌려보기 때문인듯ㅋㅋㅋ 넘 귀엽ㅠㅠ,24,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
45,김예나,뭔가되게 반듯한민유라보다가 바보된민유라보니까 허무하다ㅋㅋㅋ,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
46,김다윗,이 영감탱이야!!  퍽)),16,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
47,kimi****,"민유라가 갈수록 귀여운 캐릭터였음,,",19,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
48,설빈,계속 보게되눈 영상임,17,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
49,민초,이제아리도엄마라부르네.......,9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
50,매력있어요,안된다고 했지?이 영감탱이 ㅋㅋㅋ,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
51,개냥이,머리싸다귀 ㅋㅋ,9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
52,개냥이,아리랑유라ㅋㅋ,4,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
53,슈주간다요,이엘리야 담에는 좀 쉬운 작품하자 ㅠㅠㅠㅠ,18,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
54,루마이,수많은 캐릭터들의 말로를 봤지만 이건 살면서 처음보는 말로.... 그래도 해피엔딩,9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
55,박은빈,ㅋㅌㅋㅋㅋㅋㅋㅋㅋ,4,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
56,린,이거 메이킹 보고싶어요ㅠ,13,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
57,리나,머리 옆으로 묶으니까 진짜 귀엽다,17,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
58,dpfl****,동식이도 유라가 엄마가인지 모른가?,16,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
59,국화향기,아 일단 좀 충격이었지만..민유라 살아서 다행이네요ㅎㅎ,12,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
60,Vampire,https://upm.search.naver.com/ContentsRcmd/Drama/Search/M/List?themeId=3041416&title=%ED%99%A9%ED%9B%84%EC%9D%98%20%ED%92%88%EA%B2%A9위에 링크 타고 들어가셔서 시즌2가나왔으면하는드라마 황후의 품격 투표해주세요 ㅠㅠㅠㅠㅠㅠ,5,2,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
61,레드주블,옷만 바꾸면 할리퀸 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,14,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
62,냉이,관계자분 보시면 동영상 뒷부분만 동식이 이엘리야 나오는 부분만 나오게 해주시면 좋겠어요,13,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
63,김준희,배우님 잴고생하셨어요 ㅎㅋㅋㅋㅋ,12,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
64,김준희,ㅋㅋㅋㅋㅋㅋㅋ개웃곀ㅋㅋㅋㅋㅋㅋㅌ아니 진심으로 너무웃곀ㅋㅋㅋ,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
65,강희진,아니 이게 무슨상황인지 설명해줄사람,10,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
66,마리로제,아무리 두턱이어도 이쁜사람은 이엘리야밖에없다 ㅎㅎ,13,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
67,dkm,민유라=치코리타,21,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
68,쏭슬,아리 나오고 유라 나와서  아리가 큰 모습을 죽었던 유라로 등장시킨 줄 알았어요..ㅋㅋ,7,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
69,꼬맹이,이거 메이킹영상 올라주세요...ㅜㅠㅠㅠㅠㅠㅠ,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
70,피치피치,난 울었다니까 이장면 ..ㅋㅋ,21,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
71,사과,"나이거 앞부분이랑 지금봤는데 무슨일이있엇ㅇㅇ던거임,ㅈ",9,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
72,yeii****,울 할아부지 ㅋㅋ짱!!ㅋㅋ,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
73,요로요로,ㅋㅋㅋ민유라 바보됐어도 성질머리 존똑ㅋㅋㄱㅋㄱ귀염터진당,41,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
74,핑크,이엘리야언니도 귀엽당오써니마마 멋있으십니다. 시험지에 편지를 쓰시다니.ㅎㅎㅎㅋㅋㅋㅋ,22,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
75,Jess,작가뭐냐 진짜 .. 무슨생각한거지 진짜 궁금하다,7,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
76,한사랑,동식아~~~~♡♡ 이부분 계속 돌려보고 있어....,23,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
77,수진,아니..왤케 기여우셔ㅠ,22,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
78,Sj,이엘리야 존예야 ..... 졸업사진보니까 진짜 자연미인이더라,25,3,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
79,아이러브스파게티,민유라 왤케 귀엽!!❤,14,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
80,재니,너무 귀여워서 계속 보게돼요ㅠㅠㅠ 다음에는 악역말고 순수하고 귀여운 캐릭터 하셔도 잘어울릴 것 같아요,27,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
81,송종태,회전이왜않될까,2,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
82,봉순언니,황후의품격 끝까지 안 보길 잘해따... ..,3,8,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
83,merry,...,3,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
84,삼댕수,남주 2명이 죽은 드라마이라 슬프기는 하지만 그래도 재미있게는 봤네요 ㅋㅋㅋ,14,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
85,감자소년,머리싸대기에서 현웃터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
86,뎨뎨소푸찡,아리공주는 황실에서 열심히 가르쳐놨는데 답을 안써...ㅋㅋㅋㅋㅋㅋㅋㅋ,31,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
87,tubi****,싸대기 ㅎㅎㅎㅎㅎ,3,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
88,파트라슈,민유라도 나름대로 벌 받은거네 아무리 사연있고 피해자라해도 남에게 상처주고 죄 지은건있으니 친아들에 대한 기억잃고 바보가 된거지,18,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
89,tubi****,왕식이 동식이 행복한모습 보고 싶었는데 .....형아 죽어서 걱정했는데 동식이 돌볼사람있어 다행이네,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
90,김수지,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 캐붕인데 세상 귀여움..... 이엘리야의 재발견이다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ,28,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
91,KYJ,나 여잔데 도대체 몇번을 보러오는거지 너무 귀여워요ㅠㅠ,37,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
92,김종대오른쪽입꼬리,1일 한 30영상인듯 계속 보게됨 뭐지 이 귀여움 머리를 저렇게해도 예쁘닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
93,tove,민유라는 왜 안죽고 살린건지.하튼 개막장,4,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
94,박애기,두상이 이뻐서 양갈래머리 잘 어울림. 귀염ㅋㅋ,31,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
95,동경,연기할때 진짜 힘들었을듯!!!근데 너무 귀여웠다~  이엘리아 ^^,16,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
96,유융,민유라 악역인데 마지막에 너무귀여움 ㅠㅠㅠ,14,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
97,러키보이,동식이개귀여워 ㅜㅜㅜ,14,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
98,맨도롱,둘다 귀여워 ㅠㅠㅠ,16,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
99,정띠,아리랑 민유라 둘다 너무 귀여워ㅜㅜ,17,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
100,아아,민유라 초반에는 백퍼 권력욕 물욕 땜에 황제 꼬신걸로 보였는데 작가가 전개를 급하게 바꾼건가,26,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
101,라이라희,민유라좀 살려주지 그랬냐. 마지막씬이 저게뭐야...,7,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
102,식세계,율코리타~,6,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
103,바비걸,이거 4회까진가 보고 말았는데 딱봐도 참...신들렸다맛이간 드라마였구나,6,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
104,뿡뿡이방구대장,ㅡ.ㅡ 지능떨어져서 옷을 저리입힌거냐? ㅜㅠ 우껴,7,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
105,자유,민유라 얼굴이 예뻐서 양갈래도 잘어울렼ㅋㅋㅋㅋㅋㅋ,30,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
106,변지희,머리카락으로친거꽤아팠을뜻ㅋㅋㅋ,21,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
107,that****,귀엽네요~,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
108,토구,머리 싸대기ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 물 먹다가 뿜었넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이 영감탱이얏!!!! 발랄뽀짝☆,32,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
109,꼭꼭숨어라,진짜 아들바보가 됨..ㅜ ㅜ,23,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
110,마리로제,이엘리야님 올해 상받는거 기대해도 되겠죠?,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
111,잊혀진자의 섬,자연인은 개구라다특전무술까지 마스터한 사람이그걸 못피하네 ㅋㅋㅋㅋ,8,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
112,Lala,저 블라우스 트와이스 사나도 입었는데 ㅎㅎㅎ잘 어울린다,5,2,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
113,잊혀진자의 섬,머리쳐서 흥한하자머리맞고 망하리라ㅋㅋㅋ,5,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
114,conc,머리로치는것개웃긴다,15,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
115,김수현,유라 머리로 치는 거 넘나 귀여운 거 아니냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,19,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
116,사람,ㅠㅠㅠㅠㅠ몇 달 동안 행복했슴다..,12,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
117,chimmy,머리카락으로 뺨쌔리는거 존내 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
118,rose,민유라첨엔욕했는데 갈수록 호감가더라~~,17,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
119,그래도너야,추운데 애쓴다.저 날씨에 밖에서 주먹밥을 으뜨게 먹어.,11,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
120,0315,맨마지막에 아저씨 째려보는거 보니 바보인척 하는듯 싶다ㅋㅋㅋㅋㅋㅋ,19,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
121,라스트오브용과같이,치코리타 싸다구~ㅋ,8,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
122,김동헌,이동식 꺼를 왜 니가 가져가,1,2,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
123,헬레나,이엘리야 연말에 꼭 상받기를~드라마는 막장 이었으나 적어도 이엘리야 입장에선 인지도 지대로 얻었으니 다음 작품 잘 만나면 톱스타 대열에 오르는건 시간문제일듯~,33,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
124,야호,유라 귀엽ㅜㅜ,13,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
125,슈크사랑,민유라가  승자네   분명  나왕식엄마죽였는데벌안받고   남편도있고  자식도있네,33,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
126,eunyoung9552,이엘리야 순수한 역할도 잘하네,23,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
127,햄햄,진짜귀여워서계속보는듯,27,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
128,키쿄우 사랑해,민유라부분만 편집해서 알람맞추고싶다,20,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
129,S2,아다시봐도넘욱겨ㅠㅠ,18,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
130,치타엄마,그럼 동식이 아빠는 누구 ?,5,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
131,Susan,방송안봤는데 동식이는 엄마가 민유란거 알아여?,20,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
132,judy****,자연인 악 하면서뺨맞는거 존웃 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,33,0,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
133,샴페인,아 민유라 ㅋㅋㅋㅋㅋㅋㅋㅋ 엘리트캐릭에서 바보라니 ㅋㅋㅋㅋㅋㅋ,30,1,“안돼 동식이거야” 아들밖에 모르는 아들바보 이엘리야,"재생수 654,196","4,213",687,26
